0,1,2,3,4,5,6,7,8,9,10,wandering_label
394,99,3.058045313974968,21,1,False,False,False,True,False,False,False
0,73,0.4843286888943881,18,0,False,False,False,False,False,True,False
0,73,0.0766600893156081,9,0,False,False,False,False,False,False,True
0,68,0.2505914236225821,1,0,False,True,False,False,False,False,False
414,87,4.046266138253275,0,1,True,False,False,False,False,False,False
419,71,3.000137013395649,15,1,False,True,False,False,False,False,False
63,75,4.744298250889011,11,0,False,False,False,False,True,False,False
197,96,1.3467099987487745,8,0,True,False,False,False,False,False,False
458,90,0.0508690903373948,6,1,True,False,False,False,False,False,False
0,72,0.093125092229608,11,0,False,False,False,False,False,True,False
103,60,4.486808119852305,0,1,False,False,True,False,False,False,False
6,88,2.2232220716268083,5,1,False,False,False,False,True,False,False
0,74,0.0915987976097693,15,0,False,True,False,False,False,False,False
342,111,3.4682475719482744,12,1,False,False,True,False,False,False,False
300,116,0.1828288895455421,19,0,False,False,False,False,False,True,False
477,83,1.6471736916913005,18,1,False,False,False,True,False,False,False
141,63,4.969240314276922,12,0,False,False,True,False,False,False,False
465,80,2.241681707290903,6,1,False,False,False,False,False,False,True
493,75,2.8117394446766,11,1,True,False,False,False,False,False,False
340,109,0.8965113237082223,16,1,True,False,False,False,False,False,False
5,111,1.8042496313967948,9,1,False,False,False,False,False,True,False
0,71,0.2520544638498004,5,0,False,False,True,False,False,False,False
187,97,3.472124747618243,5,1,False,False,False,False,True,False,False
246,116,1.4027351164385948,17,0,False,True,False,False,False,False,False
0,78,0.1121435182464796,5,0,False,False,False,True,False,False,False
7,91,4.406954993184485,9,1,False,False,False,False,False,True,False
407,113,0.5023310575425033,3,1,False,False,True,False,False,False,False
186,94,0.3906552146952791,22,1,False,False,False,False,False,True,False
0,78,0.2604919741010628,0,0,True,False,False,False,False,False,False
246,115,1.6487654614388276,12,1,False,True,False,False,False,False,False
390,69,2.47650826844805,12,1,False,False,True,False,False,False,False
191,119,3.372838255634933,13,1,True,False,False,False,False,False,False
357,90,3.607427047182746,2,1,False,False,False,False,True,False,False
0,67,0.0821182033101476,5,0,False,False,False,False,True,False,False
0,77,0.0439308089494845,8,0,False,False,False,False,False,False,True
263,90,4.706701756165855,16,1,False,False,False,False,False,True,False
124,72,3.0758790569162118,20,0,False,True,False,False,False,False,False
305,116,1.501349179259011,21,1,False,False,True,False,False,False,False
0,74,0.2331371202671118,17,0,False,False,False,False,True,False,False
115,102,3.260710308056931,7,1,False,False,False,False,False,False,True
0,64,0.3520145013573212,15,0,False,False,False,False,False,True,False
0,66,0.3642990777698665,21,0,False,False,True,False,False,False,False
409,82,2.3745114591548133,7,1,True,False,False,False,False,False,False
495,98,4.298898274852483,16,1,False,True,False,False,False,False,False
133,108,3.512882849821101,15,1,False,False,False,False,False,True,False
345,65,3.353188731632228,18,1,False,False,False,False,False,False,True
268,100,2.1488741722068303,16,1,False,False,False,False,True,False,False
386,63,1.9360649800116407,11,1,False,True,False,False,False,False,False
147,86,0.1915361099572549,23,1,False,False,False,False,False,True,False
271,97,1.6630257461602094,5,1,False,False,False,False,False,False,True
285,117,0.4707337614161178,7,0,False,False,False,False,False,True,False
489,98,1.2524342080061124,3,1,False,False,False,True,False,False,False
51,112,3.6529571654830857,5,1,False,False,False,False,False,True,False
0,79,0.159265734314916,3,0,False,False,False,True,False,False,False
0,66,0.0565778913768596,17,0,False,False,False,False,True,False,False
0,78,0.3217941381709425,2,0,False,True,False,False,False,False,False
0,68,0.1357439430712779,4,0,False,False,False,False,False,False,True
0,71,0.1944033915743546,16,0,False,False,False,False,False,True,False
380,66,1.8663930578635977,18,1,True,False,False,False,False,False,False
0,66,0.3015937440486428,19,0,False,False,False,False,True,False,False
415,95,0.7252532040071313,3,1,False,False,False,False,False,True,False
204,79,2.67230747370904,0,1,False,False,False,False,True,False,False
308,99,2.0266235383831868,3,1,False,False,True,False,False,False,False
304,74,1.176053621060415,20,0,False,False,False,False,True,False,False
488,103,3.3054188363442734,11,1,False,True,False,False,False,False,False
381,97,4.003560296092424,6,1,False,False,False,False,False,True,False
398,100,4.5682004339502775,10,1,False,True,False,False,False,False,False
0,75,0.4150145011031283,18,0,False,False,False,True,False,False,False
333,78,0.2701979617395117,1,1,False,False,False,True,False,False,False
0,67,0.1190595006746095,9,0,True,False,False,False,False,False,False
59,104,4.658988272329993,21,1,False,False,False,False,True,False,False
331,116,4.735548070727946,18,1,False,False,False,False,False,True,False
205,96,3.1177477470881785,1,1,False,False,False,True,False,False,False
431,103,2.5459662372896403,23,1,False,False,False,False,False,True,False
72,112,3.5562029590146977,11,1,False,False,True,False,False,False,False
358,85,4.0779971844038725,9,1,False,False,False,False,True,False,False
150,69,1.6337619468918736,5,1,False,False,True,False,False,False,False
107,86,4.4486948811521,23,1,False,False,False,False,False,True,False
243,109,0.7953192030909167,16,0,True,False,False,False,False,False,False
18,105,2.203888262731964,16,1,False,False,True,False,False,False,False
0,67,0.1161608325933581,1,0,False,False,False,False,False,False,True
247,100,0.2042022147499417,0,1,False,True,False,False,False,False,False
21,105,2.721300109047414,10,1,False,False,False,False,False,False,True
490,80,1.379494084609239,12,0,False,False,True,False,False,False,False
268,101,0.9378657890937836,4,1,False,False,True,False,False,False,False
310,116,2.616637968565217,9,1,False,False,False,True,False,False,False
72,67,0.2041677267653169,0,0,False,False,True,False,False,False,False
400,66,3.029931351325286,22,1,False,False,False,False,False,False,True
237,111,3.2089314885240245,17,1,False,True,False,False,False,False,False
195,117,1.7402053522439669,12,1,False,False,False,False,False,True,False
376,82,0.5041266802686567,22,1,False,True,False,False,False,False,False
36,88,1.5965842520836788,9,1,False,True,False,False,False,False,False
0,76,0.3667916305113291,22,0,False,True,False,False,False,False,False
395,115,1.0029201504162015,9,1,False,False,False,True,False,False,False
431,102,3.624911296047984,18,1,False,False,False,True,False,False,False
285,78,1.893257356261831,17,0,False,False,False,False,True,False,False
227,64,3.926350329550373,21,0,True,False,False,False,False,False,False
123,60,1.639597756857249,1,1,True,False,False,False,False,False,False
0,63,0.194421999423268,15,0,True,False,False,False,False,False,False
0,61,0.0846406387714815,13,0,False,True,False,False,False,False,False
493,118,3.70879738445482,12,1,False,False,False,False,True,False,False
303,62,4.11927900246229,11,1,False,False,False,True,False,False,False
353,113,1.872180786745072,4,1,True,False,False,False,False,False,False
2,63,3.0272638306895883,2,1,False,False,False,False,False,True,False
373,106,2.004315897431902,10,1,False,False,False,False,True,False,False
449,81,2.764334097684391,7,1,False,False,True,False,False,False,False
0,60,0.45787586949307,14,0,False,False,True,False,False,False,False
286,83,4.129393387292275,9,1,False,False,False,False,True,False,False
409,104,3.91632099394888,2,1,False,False,True,False,False,False,False
0,63,0.4776836403655869,14,0,False,False,False,False,False,False,True
213,104,0.9535820202061962,16,0,False,False,True,False,False,False,False
0,77,0.4220541049935828,9,0,False,False,False,False,True,False,False
0,71,0.1329729279488958,5,0,False,False,True,False,False,False,False
0,62,0.0264186188964924,5,0,False,False,False,True,False,False,False
156,86,4.289712658872081,17,1,False,True,False,False,False,False,False
275,68,0.6211919831829976,19,0,False,False,False,False,False,True,False
220,82,2.518107655443659,8,1,False,False,True,False,False,False,False
0,62,0.4943810688683134,16,0,True,False,False,False,False,False,False
305,62,4.500689756465018,14,1,False,True,False,False,False,False,False
323,90,0.2640283995821935,4,1,False,False,False,False,False,False,True
216,101,4.919867790911869,21,1,False,False,False,False,False,True,False
309,97,1.4644579460194436,12,1,False,False,True,False,False,False,False
86,92,4.772480142273898,18,1,False,True,False,False,False,False,False
79,73,2.06024612944693,14,0,False,False,False,False,False,False,True
43,66,1.3658330220578847,14,0,False,False,False,True,False,False,False
332,90,2.692727210700655,14,1,False,False,False,False,True,False,False
28,113,3.269521185847713,13,1,True,False,False,False,False,False,False
251,70,0.1348730992793201,7,0,True,False,False,False,False,False,False
0,68,0.2469382900168965,17,0,False,False,False,True,False,False,False
177,80,0.7669671126346062,19,0,False,False,False,True,False,False,False
244,112,0.9724111536523016,22,1,True,False,False,False,False,False,False
247,96,4.720739002122397,15,1,False,True,False,False,False,False,False
0,64,0.4036997646495848,2,0,False,False,False,False,False,True,False
0,69,0.3313492687697145,0,0,False,False,False,False,True,False,False
65,65,3.122432780538104,18,0,True,False,False,False,False,False,False
146,95,2.1456165889094407,1,1,False,False,True,False,False,False,False
0,65,0.2726122096370502,7,0,False,False,False,False,False,False,True
0,68,0.0379908911984614,23,0,True,False,False,False,False,False,False
23,99,3.802282196799331,23,1,False,False,False,False,False,False,True
17,81,4.847951682273004,18,1,False,True,False,False,False,False,False
163,118,3.712906116858156,13,1,False,True,False,False,False,False,False
14,91,2.3415009947757355,5,1,False,False,False,False,True,False,False
0,69,0.1583103415983127,20,0,False,False,False,False,True,False,False
341,107,1.066174327227654,11,1,False,True,False,False,False,False,False
40,119,4.76412358468068,10,1,False,False,False,False,False,True,False
108,77,1.1101795318523018,18,0,True,False,False,False,False,False,False
383,79,4.736692560403882,12,1,False,False,False,False,False,False,True
275,77,3.091977422127287,21,0,False,False,False,False,True,False,False
319,67,3.20418146647374,21,1,True,False,False,False,False,False,False
91,88,2.781519307345819,2,1,False,False,False,False,False,True,False
192,86,0.0223973845985381,1,1,False,False,True,False,False,False,False
387,111,0.0278500280177529,13,1,True,False,False,False,False,False,False
0,65,0.4762608320059533,14,0,False,False,False,False,False,True,False
343,67,1.402923418467454,20,0,False,False,False,False,False,False,True
159,109,4.21007759859254,17,1,False,False,False,True,False,False,False
441,62,0.4952016592107616,3,1,False,True,False,False,False,False,False
433,110,1.1152697735309518,22,1,False,False,False,True,False,False,False
55,112,3.697064446989808,21,1,False,False,False,True,False,False,False
419,76,4.505176251592387,2,1,False,False,False,False,False,True,False
460,113,0.3999297897034831,8,1,False,False,True,False,False,False,False
0,66,0.3270322142112403,22,0,False,False,False,True,False,False,False
357,83,3.119721083979802,18,1,False,True,False,False,False,False,False
269,91,1.3779123207887929,17,0,True,False,False,False,False,False,False
474,85,3.82275732135245,18,1,True,False,False,False,False,False,False
49,74,1.0520084543524122,17,0,True,False,False,False,False,False,False
402,81,4.403860543633444,1,1,False,False,True,False,False,False,False
0,61,0.0730076074115071,13,0,True,False,False,False,False,False,False
78,110,1.6927890627748972,1,1,False,False,False,False,True,False,False
69,76,1.2046279623578904,13,0,False,True,False,False,False,False,False
123,101,1.4160781352037888,6,1,False,False,False,False,False,True,False
0,77,0.1435792477167854,17,0,False,False,False,True,False,False,False
0,61,0.4008739343768667,10,0,False,False,False,False,False,True,False
0,63,0.2102277462838805,21,0,False,False,False,False,False,True,False
450,107,2.0191484822233567,9,1,False,False,False,False,False,True,False
326,94,3.0058546430341258,11,1,False,False,True,False,False,False,False
0,77,0.2044459173526956,0,0,False,False,True,False,False,False,False
190,101,0.1241720374000715,7,0,True,False,False,False,False,False,False
475,107,0.170489308333766,8,1,True,False,False,False,False,False,False
166,97,2.8713334480044903,6,1,False,False,False,False,False,False,True
120,87,3.145307023463389,16,1,False,False,True,False,False,False,False
467,70,4.732977957491112,13,1,False,False,False,False,False,True,False
480,93,2.1824666347162385,22,1,False,True,False,False,False,False,False
492,69,2.332235448794456,9,1,False,False,False,True,False,False,False
37,88,0.0403654740892145,2,1,False,False,False,False,True,False,False
0,68,0.1841309481751257,0,0,False,True,False,False,False,False,False
0,79,0.1114866537337896,21,0,False,True,False,False,False,False,False
0,70,0.2505764814056418,6,0,False,False,True,False,False,False,False
15,92,2.436712654265895,5,1,False,False,False,False,False,False,True
0,65,0.4302083057906727,9,0,False,False,False,False,False,False,True
0,62,0.364914156447615,15,0,False,True,False,False,False,False,False
0,68,0.2986863323987594,10,0,False,False,False,False,False,False,True
321,68,3.7029709973809344,14,1,False,False,False,False,False,True,False
86,76,0.5496728502842313,7,0,False,False,False,True,False,False,False
125,102,4.064502988353727,1,1,True,False,False,False,False,False,False
0,78,0.2512001697456058,8,0,True,False,False,False,False,False,False
476,100,1.7340110989400186,12,1,True,False,False,False,False,False,False
63,62,3.392526134133721,6,1,False,False,False,False,True,False,False
89,111,1.7069460066027675,15,1,False,False,False,False,True,False,False
51,81,4.215071774224813,23,1,False,False,False,False,False,True,False
150,102,1.580398593397525,9,1,False,False,False,True,False,False,False
370,69,4.695796162775596,7,1,False,False,False,True,False,False,False
151,116,0.7374226540235423,0,1,False,False,True,False,False,False,False
489,70,0.6047888087726172,6,1,True,False,False,False,False,False,False
165,95,4.343663983289918,13,1,False,False,False,False,False,True,False
451,97,3.555555670252873,1,1,False,False,False,False,True,False,False
0,79,0.2666946419852054,22,0,True,False,False,False,False,False,False
307,69,4.200630799561254,20,1,False,False,False,False,True,False,False
53,113,1.558820258260648,13,1,False,False,False,False,True,False,False
264,65,1.573641201979075,23,1,False,False,False,True,False,False,False
372,72,0.7270807504630744,22,1,False,False,False,False,False,True,False
33,66,0.2519889712169088,14,0,False,True,False,False,False,False,False
422,110,0.4728724310415816,19,1,False,False,True,False,False,False,False
0,67,0.1564834863502411,22,0,False,False,False,False,True,False,False
155,68,1.2688130617249738,1,0,True,False,False,False,False,False,False
234,103,4.396505232946795,23,1,False,False,False,False,True,False,False
0,66,0.4943786200574228,4,0,False,False,False,False,False,False,True
0,77,0.3503607836550965,11,0,False,False,False,False,False,True,False
69,102,3.844058281191085,15,1,False,False,True,False,False,False,False
376,76,0.9271562070236578,8,0,False,True,False,False,False,False,False
28,107,2.541113508441338,22,1,False,True,False,False,False,False,False
0,79,0.3567521375896507,10,0,False,True,False,False,False,False,False
0,72,0.0626854463113209,8,0,False,False,True,False,False,False,False
446,69,4.234617090548976,10,1,False,False,False,True,False,False,False
63,118,0.3451720839883326,2,1,False,True,False,False,False,False,False
434,99,2.2748684753893915,18,1,False,False,False,False,False,True,False
67,63,4.683597396636756,16,0,False,False,False,True,False,False,False
85,61,1.4701493527732137,12,0,False,False,False,True,False,False,False
0,62,0.3246833405689074,5,0,True,False,False,False,False,False,False
311,62,4.882353364240996,13,1,False,False,True,False,False,False,False
204,76,1.7433370510587394,12,0,False,False,False,False,False,True,False
438,106,0.9602488319801884,2,1,False,False,False,True,False,False,False
259,101,0.0983129498794088,13,0,False,False,False,True,False,False,False
0,68,0.3249110309839123,19,0,False,True,False,False,False,False,False
443,96,2.0567039520751083,8,1,False,True,False,False,False,False,False
55,72,0.0947457767240472,2,0,False,False,False,True,False,False,False
323,112,1.028852609771857,1,1,False,False,False,False,True,False,False
0,71,0.4682255172360806,1,0,False,False,False,True,False,False,False
0,74,0.4564661186487158,0,0,False,False,True,False,False,False,False
59,97,1.552391165586391,17,1,False,False,False,False,True,False,False
332,111,1.3121499252865902,9,1,False,False,True,False,False,False,False
281,89,4.841596031160509,0,1,False,False,False,False,False,False,True
487,105,2.526122751614976,23,1,False,False,False,False,False,True,False
0,67,0.2830737956703821,3,0,False,False,False,True,False,False,False
0,62,0.3886750314420051,11,0,False,False,False,True,False,False,False
199,98,2.8440017444187897,17,1,False,False,True,False,False,False,False
153,93,0.0884658056838538,5,1,True,False,False,False,False,False,False
260,113,2.5815799442455893,17,1,False,False,True,False,False,False,False
486,111,4.735178939185272,13,1,False,False,False,False,False,False,True
107,75,2.986454997806031,7,0,False,False,False,False,False,True,False
0,76,0.2261121185638504,21,0,False,False,False,True,False,False,False
0,76,0.2582593434122265,0,0,False,False,False,False,False,False,True
498,88,4.749474900093121,10,1,False,False,False,False,True,False,False
0,75,0.0052085983697499,13,0,False,True,False,False,False,False,False
0,69,0.1913705929321581,9,0,False,False,True,False,False,False,False
119,108,1.3252176435567131,4,1,False,False,False,False,False,False,True
108,114,1.6320504301721297,16,1,False,False,False,False,False,True,False
130,113,2.8477883233896084,12,1,False,True,False,False,False,False,False
341,62,4.572868399937969,5,1,True,False,False,False,False,False,False
0,61,0.069055739872505,10,0,False,False,False,False,False,False,True
299,93,0.2580417707526411,3,1,False,False,False,False,False,True,False
0,78,0.0793710644886943,13,0,True,False,False,False,False,False,False
263,108,1.430604539118936,6,1,False,False,True,False,False,False,False
487,116,0.4031047608789162,21,1,False,True,False,False,False,False,False
318,61,1.1130645618678014,15,0,False,False,False,True,False,False,False
242,95,3.5762147856056794,4,1,False,False,False,False,False,False,True
337,83,2.408611020066505,22,1,False,False,True,False,False,False,False
0,64,0.0754316927432813,11,0,False,False,False,False,True,False,False
341,79,1.9129675725050224,21,1,False,False,False,True,False,False,False
275,61,1.4749119196116225,17,0,False,True,False,False,False,False,False
497,113,2.7609305446736805,23,1,False,False,False,True,False,False,False
72,68,1.0608922755445394,8,0,False,False,False,False,True,False,False
92,80,3.664571495847526,7,0,False,False,True,False,False,False,False
219,60,4.7719061348955805,12,0,False,True,False,False,False,False,False
0,68,0.4762574528465464,5,0,False,False,False,False,False,True,False
241,98,3.937128696690917,21,1,False,False,False,False,True,False,False
137,63,2.348875049193456,21,0,False,False,False,False,False,False,True
1,105,0.6227769419974466,22,1,False,False,False,False,False,True,False
0,60,0.3918200556295149,2,0,False,False,False,False,True,False,False
484,82,2.2187038976486786,23,1,False,False,False,True,False,False,False
222,118,3.586854466853449,4,1,False,False,False,False,False,False,True
0,71,0.3439914520037753,21,0,False,False,False,False,True,False,False
0,67,0.3496009646229721,12,0,False,False,False,True,False,False,False
359,74,1.157265856598202,17,0,False,False,False,False,False,True,False
428,118,2.500036796579411,7,1,False,False,False,False,False,False,True
0,79,0.1132418247419484,18,0,False,False,False,False,False,False,True
289,104,2.546144069240555,4,1,False,False,False,True,False,False,False
0,63,0.3047337714749175,2,0,False,False,False,False,False,False,True
499,112,2.967306112259181,23,1,False,False,True,False,False,False,False
67,63,3.620890175702266,7,0,False,False,False,False,False,True,False
0,71,0.2428555033946901,13,0,True,False,False,False,False,False,False
0,78,0.3705603462675482,15,0,False,False,False,False,True,False,False
0,73,0.0905980269226726,18,0,False,True,False,False,False,False,False
0,77,0.2380027398662318,0,0,False,False,False,False,False,True,False
0,77,0.1687922288907746,23,0,False,True,False,False,False,False,False
109,98,3.616000713632769,13,1,False,False,False,True,False,False,False
410,88,2.2332253465495637,8,1,False,False,False,True,False,False,False
0,72,0.0506068714969423,14,0,False,False,False,False,False,True,False
365,73,3.982710330148229,23,1,False,False,False,False,True,False,False
18,60,4.784130188746403,2,1,False,False,False,False,True,False,False
0,76,0.4518621128756898,20,0,False,False,True,False,False,False,False
0,79,0.2159944853252093,21,0,False,False,False,False,True,False,False
452,98,4.974470966483729,21,1,False,True,False,False,False,False,False
420,83,3.8845714962725313,13,1,False,True,False,False,False,False,False
0,74,0.1477926983700599,19,0,False,False,True,False,False,False,False
0,67,0.2068328883636845,10,0,False,False,False,False,False,True,False
0,64,0.0399270113317226,8,0,True,False,False,False,False,False,False
163,118,1.2970687554288718,18,0,False,False,False,False,False,True,False
433,77,1.0051596516621069,13,0,False,False,True,False,False,False,False
499,112,1.3026159872287502,22,1,False,False,False,False,False,True,False
440,64,1.9653894163334933,18,1,False,True,False,False,False,False,False
0,64,0.012548677748499,22,0,False,False,False,False,False,True,False
59,106,0.5039518536580978,0,1,False,False,True,False,False,False,False
0,62,0.4929222250552551,2,0,False,True,False,False,False,False,False
0,60,0.0707239728728285,14,0,True,False,False,False,False,False,False
0,62,0.1179733884463783,21,0,False,False,False,False,False,False,True
0,62,0.3801625375136066,18,0,True,False,False,False,False,False,False
148,97,2.521862465695761,3,1,False,False,False,False,False,True,False
0,69,0.4360269130533405,14,0,True,False,False,False,False,False,False
179,83,2.9331672956169195,9,1,False,False,False,False,False,False,True
0,69,0.376491215066306,19,0,False,False,False,False,True,False,False
50,86,1.615724722176901,5,1,False,False,False,False,False,True,False
0,62,0.394671225798463,11,0,False,False,False,False,True,False,False
483,115,0.7296448979616654,3,1,True,False,False,False,False,False,False
262,66,0.6228377387730777,20,0,False,False,True,False,False,False,False
0,64,0.055236463027372,2,0,True,False,False,False,False,False,False
0,76,0.2877996734336779,10,0,False,False,True,False,False,False,False
0,70,0.372792005456395,17,0,False,True,False,False,False,False,False
250,76,0.4655464030023037,11,0,True,False,False,False,False,False,False
0,76,0.0442602748570705,4,0,False,False,False,False,False,True,False
298,111,2.606331192812219,12,1,False,False,False,False,True,False,False
463,119,3.1206907913905093,10,1,True,False,False,False,False,False,False
243,85,2.012235635848558,22,1,False,False,True,False,False,False,False
184,87,0.1959189100562541,12,0,False,False,False,True,False,False,False
480,65,4.5969742060433925,1,1,True,False,False,False,False,False,False
61,82,1.7489781539721394,0,1,False,True,False,False,False,False,False
151,79,4.204710122459127,9,0,False,False,False,True,False,False,False
339,66,1.7447620572567706,5,1,False,False,False,False,False,True,False
119,86,2.395459605246145,2,1,False,True,False,False,False,False,False
143,107,1.9514844118860517,0,1,False,False,False,False,False,False,True
302,75,3.3194491783879525,17,1,False,True,False,False,False,False,False
0,74,0.3137736163421464,8,0,False,False,True,False,False,False,False
0,68,0.2116699853105823,15,0,True,False,False,False,False,False,False
91,87,3.4947663225986823,9,1,False,False,False,False,False,False,True
232,90,3.208222485456101,19,1,True,False,False,False,False,False,False
435,74,2.9870394599079115,14,1,True,False,False,False,False,False,False
0,73,0.4273390580806777,2,0,False,False,False,False,False,False,True
281,81,4.090474475229399,8,1,False,False,False,True,False,False,False
103,97,1.247079407011652,22,1,False,True,False,False,False,False,False
0,77,0.0337481226496149,12,0,False,False,False,False,True,False,False
0,78,0.2745210904111309,5,0,False,False,False,False,False,False,True
214,71,4.996382629731185,10,0,False,True,False,False,False,False,False
0,71,0.4203577293542217,23,0,False,False,False,True,False,False,False
387,101,3.7594489582098873,18,1,True,False,False,False,False,False,False
307,77,1.7208176337590195,4,1,False,False,False,False,False,False,True
44,104,2.162806204232054,14,1,False,False,False,True,False,False,False
0,78,0.1726224655787067,12,0,False,False,False,False,True,False,False
97,82,2.0065641387187543,18,1,True,False,False,False,False,False,False
382,103,1.6266391338207076,16,1,False,True,False,False,False,False,False
364,107,0.0936307632993166,4,1,False,False,False,False,False,False,True
222,117,2.5053516035363854,10,1,False,False,True,False,False,False,False
0,71,0.1553934522868292,22,0,True,False,False,False,False,False,False
18,100,3.513732872445382,8,1,True,False,False,False,False,False,False
0,77,0.3036063013496828,14,0,False,False,True,False,False,False,False
0,73,0.0838769779327681,15,0,False,False,False,False,False,False,True
0,74,0.2589564713539409,12,0,False,False,False,False,False,True,False
56,71,0.4392809216325727,19,0,False,False,False,True,False,False,False
0,69,0.3203353841178315,12,0,False,False,True,False,False,False,False
431,117,3.343315449058437,20,1,False,False,True,False,False,False,False
389,102,1.8581380921920103,20,1,False,False,False,True,False,False,False
0,69,0.4795035053433875,20,0,False,False,True,False,False,False,False
262,66,4.340378143105795,1,1,False,False,True,False,False,False,False
444,117,2.6685074858827584,22,1,False,False,False,False,False,True,False
243,107,3.462938198358159,13,1,False,False,False,False,True,False,False
0,70,0.2953017447619904,4,0,False,True,False,False,False,False,False
488,118,4.641859218605255,4,1,False,False,False,False,True,False,False
439,111,0.0964918770079625,19,1,False,False,False,False,True,False,False
242,91,2.3628896744376764,11,1,False,False,False,False,True,False,False
0,77,0.2053666598556613,21,0,False,True,False,False,False,False,False
465,81,3.633548429653089,22,1,False,False,False,False,False,False,True
0,73,0.0308457255348555,22,0,False,False,False,True,False,False,False
174,74,3.480383128838193,10,0,False,True,False,False,False,False,False
216,73,0.4538988017734285,0,0,True,False,False,False,False,False,False
255,79,2.072034278352661,6,1,False,False,False,False,False,True,False
456,74,3.930992884175141,8,1,False,False,False,False,True,False,False
352,61,1.4323240857251092,14,0,True,False,False,False,False,False,False
331,72,3.323984955152292,17,1,False,False,False,True,False,False,False
29,87,0.2539181961837566,20,0,False,False,False,False,True,False,False
0,68,0.1294780462469693,16,0,False,False,False,False,False,False,True
376,87,1.1620942217218844,8,1,False,True,False,False,False,False,False
447,61,0.4318718976139724,0,1,False,False,False,False,False,True,False
290,77,1.451256100954534,16,0,False,False,False,False,False,False,True
103,89,4.534053024906414,1,1,False,False,False,False,True,False,False
217,61,4.4359838336107815,7,0,True,False,False,False,False,False,False
0,62,0.0184562277109662,7,0,False,False,False,False,False,False,True
0,79,0.0832742248927915,15,0,False,False,False,False,False,False,True
488,97,1.8243380466020565,13,1,True,False,False,False,False,False,False
171,96,4.238971115140083,21,1,False,True,False,False,False,False,False
228,88,0.8931585656344265,11,0,False,False,False,False,False,False,True
487,105,0.7941957385312343,15,1,False,False,False,False,False,False,True
322,61,1.8620228161277697,22,1,False,False,False,False,True,False,False
134,94,1.3574217340955623,13,0,True,False,False,False,False,False,False
0,79,0.246915795160134,23,0,False,False,False,False,True,False,False
459,67,1.9632254091810413,5,1,True,False,False,False,False,False,False
0,76,0.3963684971346178,22,0,False,True,False,False,False,False,False
418,77,3.8158949807919273,2,1,False,False,False,True,False,False,False
339,68,4.277391700801568,0,1,False,True,False,False,False,False,False
405,99,4.820624660100418,10,1,False,False,False,False,True,False,False
100,96,0.5355625765756183,11,0,False,True,False,False,False,False,False
388,112,3.3246262532320463,8,1,False,False,True,False,False,False,False
437,90,4.708741811156024,3,1,True,False,False,False,False,False,False
13,113,0.071836795916948,15,0,False,True,False,False,False,False,False
0,61,0.4668803418939209,23,0,False,False,False,False,False,True,False
134,65,2.44031229956736,1,1,False,False,False,True,False,False,False
194,67,0.8045264198175017,16,0,True,False,False,False,False,False,False
418,107,4.033180608626299,22,1,False,False,True,False,False,False,False
230,118,1.762993392723765,12,1,True,False,False,False,False,False,False
0,73,0.3426803063810916,1,0,False,False,False,False,True,False,False
149,85,1.3663122727779116,1,1,True,False,False,False,False,False,False
0,68,0.2249639306206052,1,0,False,False,True,False,False,False,False
268,75,4.9462586423977735,3,1,False,False,False,False,False,True,False
248,65,2.51360654477362,16,0,False,False,False,False,False,False,True
0,66,0.1233236181674138,8,0,False,True,False,False,False,False,False
146,92,2.556793943666755,19,1,False,True,False,False,False,False,False
0,73,0.4975366079217124,19,0,False,False,False,False,False,False,True
203,63,1.021998094379697,14,0,False,False,False,False,False,False,True
439,73,1.116487745510334,6,1,False,False,False,False,False,True,False
256,93,1.4217255097246868,10,0,True,False,False,False,False,False,False
476,115,1.9310146227294047,22,1,False,False,False,False,False,True,False
139,109,1.288688619075098,21,0,False,False,False,False,True,False,False
473,105,4.55655791087813,2,1,True,False,False,False,False,False,False
268,75,3.618748263171467,13,0,False,False,False,False,False,False,True
224,97,3.126991214957262,4,1,False,True,False,False,False,False,False
67,68,2.137610772801268,10,0,False,False,False,False,False,False,True
0,73,0.1918407611638998,0,0,False,True,False,False,False,False,False
28,81,3.111576261934207,4,1,False,False,False,True,False,False,False
0,63,0.2013974703572746,15,0,False,False,False,False,True,False,False
483,70,3.519841834021799,20,1,False,False,False,True,False,False,False
304,114,4.101105988707641,23,1,False,False,False,False,False,False,True
70,118,1.8282472309611295,7,1,False,False,False,False,False,False,True
106,86,2.860473033640868,22,1,False,False,False,False,False,False,True
219,119,0.3649135736547543,11,0,True,False,False,False,False,False,False
196,91,0.7484283355031912,4,1,False,False,True,False,False,False,False
234,114,2.941843791220875,1,1,False,False,False,False,True,False,False
44,70,4.898340652111996,8,0,True,False,False,False,False,False,False
0,66,0.1431284861798958,13,0,False,True,False,False,False,False,False
411,108,4.112461882530279,6,1,False,False,True,False,False,False,False
6,114,4.301836173359659,10,1,False,False,False,False,False,True,False
70,60,3.169456949462011,0,1,False,False,False,False,True,False,False
58,79,4.285579711586836,20,0,False,True,False,False,False,False,False
395,100,0.2508708603296455,18,1,False,False,True,False,False,False,False
0,69,0.1386610505130568,10,0,False,False,False,True,False,False,False
0,61,0.4855359651414845,9,0,False,False,True,False,False,False,False
0,69,0.4090898248608703,22,0,False,False,False,True,False,False,False
378,76,1.111907900895464,19,0,True,False,False,False,False,False,False
464,85,2.545023107810299,18,1,False,False,False,False,False,True,False
91,93,4.791546813514675,5,1,False,False,False,True,False,False,False
