timestamp,distance_from_safe_zone,heart_rate,speed,wandering_label
2023-06-23 10:38:59.513951392,0,68,0.13472988427428934,0
2021-08-15 01:21:13.447344728,329,71,1.0890825964260376,1
2022-06-14 16:22:53.897389728,368,112,3.815733550820679,1
2021-04-18 23:53:57.083708368,380,94,2.724267789180192,1
2021-12-08 11:41:12.367236720,130,95,0.18682830069305545,0
2023-09-25 05:59:01.674167408,332,69,2.6567880979744247,1
2022-04-04 02:04:25.706570656,498,97,4.049303164026795,1
2022-04-24 13:01:08.046804672,293,113,3.2405520443814573,1
2023-06-01 19:39:02.754275424,439,111,0.09649187700796258,1
2020-06-06 01:45:25.112511250,423,77,0.5516114843953906,1
2021-03-08 01:27:42.286228624,285,90,1.153919612568376,1
2022-09-13 13:34:50.009000896,239,115,2.035081175030799,1
2023-06-18 21:56:26.138613856,0,73,0.3077094652039873,0
2022-11-28 13:05:27.272727264,430,106,2.640535629875276,1
2021-11-26 08:37:35.265526552,378,63,1.6802552312529628,1
2021-12-11 09:49:18.415841576,0,66,0.17948045731714363,0
2022-10-23 10:55:24.572457232,102,71,2.885343578530142,0
2023-01-22 08:07:20.684068400,0,61,0.18653107342921948,0
2022-11-12 07:50:29.702970288,259,103,2.8494851958515097,1
2020-01-11 15:59:34.077407740,237,109,3.8506110383488386,1
2021-12-17 02:35:06.210621056,249,100,1.5263121450870738,1
2021-10-01 06:02:03.132313224,361,80,1.509156489372418,1
2022-09-05 16:12:57.677767776,110,114,4.78659182992681,1
2023-12-03 15:41:25.328532848,325,90,2.814300037423867,1
2020-06-09 20:55:56.975697568,384,64,3.3758121454883345,1
2023-10-25 11:52:52.277227712,428,109,3.038540836870507,1
2023-01-23 12:10:35.103510352,370,94,3.672583871368847,1
2022-02-03 21:50:23.222322224,0,63,0.20542837622129978,0
2022-01-24 16:22:02.052205216,492,66,0.09519483764624248,0
2020-01-18 05:47:47.686768676,252,116,3.4031196420136824,1
2020-10-22 10:38:59.513951392,187,60,2.811116249221053,0
2023-12-15 08:13:49.522952288,196,98,2.2173285787838894,1
2021-01-20 10:48:29.810981096,215,65,1.7940194028443346,0
2020-10-24 04:43:51.143114308,165,85,3.97787636946316,1
2021-01-09 15:18:31.431143112,399,118,1.4402200489242527,1
2023-06-20 01:59:40.558055792,336,98,0.7419268174982002,1
2021-06-01 16:25:03.510351032,317,100,2.0451356045732414,1
2020-06-27 02:43:44.662466246,0,62,0.47462804234339273,0
2023-11-20 08:34:33.807380736,452,114,4.763897628835277,1
2022-09-07 13:48:13.609360928,0,78,0.2645593405264898,0
2021-02-28 04:05:49.954995496,157,61,2.8034890873213305,1
2021-03-18 03:25:39.153915392,112,76,1.867623139061914,1
2021-01-01 17:56:39.099909988,0,69,0.24800071503583265,0
2021-09-05 19:51:34.509450944,0,79,0.3827279627248969,0
2021-04-13 14:08:57.893789376,103,85,4.151217639852037,1
2021-10-17 21:48:13.609360936,379,72,4.355982186092037,1
2021-02-06 13:05:53.195319528,0,78,0.10818475886727752,0
2023-07-22 19:30:24.302430240,0,70,0.3981768248330931,0
2020-01-26 20:41:41.530153015,436,75,0.14543809294487176,0
2020-08-28 01:35:28.892889288,241,62,3.946314984956425,1
2023-09-19 16:43:38.181818176,141,60,3.3718179093237777,0
2021-05-29 00:44:55.949594960,0,73,0.3527530270966454,0
2020-07-19 18:16:31.539153914,0,74,0.24650295300278313,0
2020-09-08 07:36:40.180018000,0,65,0.34595193105007804,0
2021-08-06 17:28:08.208820880,319,97,0.6951707940918878,1
2021-06-22 20:53:47.362736272,0,71,0.208490011794778,0
2020-11-26 19:17:00.702070204,352,105,4.530803172659467,1
2020-01-13 17:05:14.311431143,302,75,3.3194491783879525,1
2021-02-20 03:13:33.321332132,192,63,3.198440510727145,1
2023-06-23 07:08:35.211521152,0,60,0.1525414260220465,0
2020-02-28 21:13:13.879387938,169,66,3.054758847181387,0
2023-12-17 12:49:54.059405936,0,75,0.2951678293390962,0
2021-08-18 17:01:21.008100808,0,61,0.41484753246642736,0
2022-09-25 16:38:27.110711072,0,66,0.22978365444377413,0
2022-08-13 03:37:44.986498640,309,62,4.228534318260231,1
2020-12-24 20:34:46.768676864,439,104,1.179615436638063,1
2021-02-05 23:04:15.985598556,425,86,0.40590852695846447,1
2020-11-19 11:56:45.580558052,312,98,3.7094108416158464,1
2020-05-30 01:25:58.595859586,38,113,2.5337890901188453,1
2023-11-18 18:00:06.480648064,422,111,1.29312696243236,1
2020-07-26 15:05:33.753375336,137,76,0.9116438127753562,0
2020-12-21 22:26:40.720072004,209,108,4.9841738098057915,1
2021-09-16 22:22:21.494149408,204,118,0.20588649481507904,1
2023-11-05 00:22:02.052205216,470,70,0.2658664333824379,1
2020-07-05 17:37:38.505850584,0,62,0.24352443834150717,0
2022-06-27 19:59:21.116111600,235,109,2.485004791173431,1
2021-12-17 23:37:32.025202520,0,70,0.050101267418657,0
2022-01-09 22:11:07.506750672,48,116,3.037634310876692,1
2020-10-16 00:21:10.207020700,352,65,3.0469788171612033,1
2020-06-04 00:39:44.878487848,405,97,1.8265978158242169,1
2022-01-02 14:50:52.385238520,0,60,0.4968968983185608,0
2021-10-24 15:06:51.521152112,94,104,2.512011098535916,1
2022-10-18 18:42:26.894689456,0,65,0.40002445841421197,0
2023-09-13 23:57:50.387038688,126,100,3.115914807001465,1
2020-08-07 11:08:22.250225020,0,77,0.27578875117922774,0
2023-06-05 21:50:23.222322224,291,60,2.8899430568138573,0
2023-09-22 21:52:32.835283520,17,105,3.374262073596746,1
2023-07-15 01:38:56.273627360,191,87,0.9076131672697896,1
2023-07-27 08:12:57.677767776,319,64,0.48579871728595014,0
2021-12-19 14:11:59.351935192,317,105,4.925948448386943,1
2020-04-09 01:34:37.047704770,78,110,1.6927890627748972,1
2022-01-11 16:15:59.135913584,260,108,4.299479301299398,1
2023-03-24 06:26:14.797479744,328,105,4.753139634920665,1
2023-01-10 19:05:20.792079200,214,107,2.275816244837982,1
2020-01-15 21:41:18.847884788,229,117,2.8069518657718633,1
2020-05-19 19:57:37.425742574,0,66,0.17396529052323645,0
2023-06-04 03:45:31.593159312,0,77,0.08624953001024466,0
2021-07-07 01:03:04.698469840,0,77,0.33309830375360483,0
2023-11-08 02:00:32.403240320,0,73,0.4273390580806777,0
2022-11-14 01:55:21.332133200,9,61,3.2395952358006834,1
2021-08-13 17:47:34.725472544,265,66,0.03543233723691197,0
2021-01-21 21:52:32.835283528,234,115,2.1670436685673824,1
2022-05-26 16:30:14.581458144,362,103,0.5960445570697837,1
2023-03-04 06:00:45.364536448,125,60,1.5438788818099876,1
2021-02-16 22:04:38.667866784,330,100,0.6607809865216135,1
2021-08-21 04:38:14.149414936,277,101,0.48984545197533647,1
2023-02-09 21:28:47.092709264,290,89,1.9937465462552928,1
2023-09-14 17:29:51.899189904,296,80,2.5490404042391326,0
2023-03-31 10:16:05.616561648,319,64,3.607975854242544,1
2021-11-28 06:12:51.197119704,0,64,0.09291018775954263,0
2020-10-11 11:38:36.831683168,0,79,0.3752451217355169,0
2022-06-11 14:44:23.546354624,478,103,3.671365669379332,1
2020-12-01 22:01:11.287128712,437,69,1.2257400994872563,1
2023-02-20 02:57:08.262826272,162,80,3.667029724573036,1
2021-10-02 06:34:53.249324928,423,119,0.12118797082086408,1
2022-03-03 16:07:20.684068400,151,100,4.1322175713738485,1
2022-09-16 08:12:31.755175504,103,70,4.827874898633692,0
2023-06-07 08:54:26.246624656,332,107,4.362842306259268,1
2021-09-18 23:28:01.728172816,0,74,0.13627526632714831,0
2020-03-18 03:33:51.683168316,0,64,0.33247428322731926,0
2020-06-29 03:49:24.896489648,0,69,0.16770731401154543,0
2020-04-23 19:45:31.593159316,224,60,0.649027793329397,0
2022-05-06 02:03:07.938793872,376,68,4.9423813639733885,1
2021-03-22 23:09:01.134113408,58,110,3.465935018936972,1
2023-06-08 16:28:04.968496848,331,99,3.0416417295224663,1
2020-09-28 18:33:22.520252024,348,95,4.873684736287537,1
2023-05-17 21:57:43.906390624,152,80,4.559402319387297,0
2022-12-17 16:28:30.891089104,375,112,2.386820121921016,1
2021-11-08 19:48:58.973897384,39,92,2.4304765159751165,1
2021-09-12 23:41:25.328532848,383,91,4.051242222120085,1
2020-10-18 01:26:50.441044104,53,71,3.0152713396624087,1
2022-12-14 04:18:47.632763264,0,79,0.23181967929831787,0
2022-12-03 08:48:49.252925280,224,86,4.645950682646651,1
2022-02-13 20:17:55.787578752,445,98,2.784047210558753,1
2023-04-11 23:18:05.508550848,238,70,3.1238695851658433,1
2022-12-24 02:46:20.198019792,0,66,0.007516647880994265,0
2020-12-27 01:10:51.305130512,13,79,3.6178910582057466,1
2022-11-17 14:05:04.590459040,57,74,1.287677251202917,0
2022-02-15 03:51:34.509450944,387,60,4.082665492836024,1
2023-08-13 03:29:32.457245712,39,74,3.394272219170313,1
2020-07-22 23:25:26.192619260,388,109,3.874301343483259,1
2021-08-07 18:00:58.325832576,138,112,3.9900775935222614,1
2022-02-23 18:45:28.352835280,145,83,2.744913245124347,1
2021-04-17 16:20:18.361836184,0,77,0.3551664955738185,0
2020-06-01 06:02:03.132313230,499,107,3.34874058843912,1
2021-04-26 21:15:49.414941488,282,92,0.31589024976909685,0
2022-11-26 04:58:58.433843376,0,76,0.33609521031306094,0
2020-02-07 13:14:05.724572457,448,78,4.9070516018395285,1
2022-11-30 14:11:07.506750672,170,73,3.9011668357590046,0
2023-06-12 22:09:49.738973888,89,64,1.965957289319814,1
2023-02-16 00:45:47.794779472,0,63,0.009405121581197329,0
2022-05-03 17:56:39.099909984,0,72,0.04512638084160869,0
2020-11-01 05:36:07.776777676,404,65,3.502379506607703,1
2023-01-30 08:59:37.317731760,50,88,1.5397062977292681,1
2020-03-14 11:53:44.122412241,247,81,4.941442946769531,1
2022-02-08 07:02:32.295229520,75,108,0.8091603379311069,0
2023-07-11 20:30:01.620162016,267,64,1.19383208381021,0
2020-07-15 12:34:46.768676866,194,110,4.180015194043147,1
2023-05-20 09:34:37.047704768,0,68,0.3498971410487358,0
2022-01-07 07:03:50.063006296,120,101,0.37002287849751236,0
2020-11-24 11:10:31.863186316,207,119,0.38146771656956624,0
2021-12-28 19:07:30.405040496,0,68,0.07649688798920135,0
2020-02-24 08:30:40.504050405,0,61,0.48047934253107133,0
2023-05-20 06:04:12.745274528,38,79,2.005338137780705,1
2021-05-07 09:44:59.189918992,0,65,0.31293798634328707,0
2020-10-20 02:32:30.675067504,211,101,3.856853894361119,1
2021-06-18 04:40:49.684968496,353,113,1.872180786745072,1
2023-05-01 16:42:46.336633664,121,97,4.188369093044042,1
2023-01-03 22:16:18.577857776,311,96,4.761975870319758,1
2021-08-07 14:30:34.023402336,190,102,1.4897022936451954,0
2022-06-06 04:59:24.356435632,0,79,0.1405237004779808,0
2023-06-30 10:58:26.030603056,367,61,0.26713063723774855,0
2020-05-25 16:13:49.522952294,0,63,0.19463014866552342,0
2023-04-10 01:42:49.576957696,0,64,0.4670035706475518,0
2021-04-25 17:12:34.995499544,0,70,0.26751864482827226,0
2020-06-20 19:56:19.657965796,43,116,3.168162186330567,1
2020-03-21 12:13:10.639063906,58,98,2.143753706491558,1
2020-04-18 17:01:21.008100810,0,64,0.03599046582536347,0
2022-11-21 09:15:36.453645360,43,104,4.129084583771823,1
2021-10-27 09:44:33.267326728,1,77,3.02095975371832,0
2021-02-21 17:48:00.648064808,0,73,0.2890484654640129,0
2023-07-12 17:32:27.434743472,0,78,0.17837135884656763,0
2021-05-20 09:51:02.106210616,5,69,2.594906267616394,0
2021-02-02 00:23:19.819981996,40,101,3.703769006459825,1
2022-09-27 10:43:18.739873984,301,64,3.497851649227047,1
2023-01-17 15:54:23.006300624,413,70,1.1313115963386589,0
2023-01-07 17:26:50.441044096,0,75,0.05094041396881799,0
2023-09-02 10:55:50.495049504,0,73,0.07225640640404823,0
2022-07-23 02:39:25.436543648,382,92,0.8748281994537327,1
2022-02-21 21:10:12.421242120,452,98,4.974470966483729,1
2023-10-18 08:03:01.458145808,0,77,0.043930808949484534,0
2021-03-09 16:02:09.612961296,306,113,4.270077076029707,1
2020-04-11 06:10:41.584158415,0,79,0.06960939675868844,0
2021-01-05 02:35:58.055805580,0,64,0.1289733187891252,0
2022-07-23 23:41:51.251125104,212,92,4.52707406668051,1
2020-05-23 11:37:44.986498650,0,63,0.002056580794548679,0
2022-02-22 18:12:38.235823576,353,107,1.6816736017733631,1
2020-01-12 13:01:59.891989198,0,77,0.2507974999789877,0
2021-08-15 04:51:37.749774976,333,89,4.463531570475424,1
2022-07-03 09:14:44.608460848,269,97,1.5521649598915255,1
2023-10-31 04:38:40.072007200,114,79,3.8378428115309484,1
2023-08-11 16:25:29.432943280,348,99,1.7195654459189436,1
2021-03-29 23:28:27.650765072,0,75,0.048231577072425535,0
2021-06-10 03:48:33.051305128,319,70,1.353976481737067,1
2022-06-06 08:29:48.658865888,432,85,3.276842805558789,1
2023-04-02 07:51:21.548154816,0,69,0.2572958796878688,0
2020-11-08 23:27:35.805580556,6,90,2.4850148625515835,1
2022-07-10 23:35:48.334833472,344,91,3.8050131388001187,1
2020-11-27 09:18:37.911791176,0,63,0.3158403504464467,0
2020-03-06 00:30:14.581458145,369,110,4.590237849407242,1
2021-12-14 11:27:48.766876680,0,71,0.17667433543306987,0
2021-10-14 13:08:54.653465344,0,72,0.09369822317003462,0
2023-08-11 19:55:53.735373536,207,114,2.472916490228349,1
2022-08-27 00:46:13.717371728,479,99,4.836877659890989,1
2021-04-29 12:23:06.858685864,150,66,1.1959322446929015,0
2020-09-05 12:58:58.433843384,332,107,2.277014017748322,1
2021-01-04 02:03:07.938793876,0,71,0.19245248433119305,0
2020-01-10 22:27:32.565256525,0,77,0.06604352261109248,0
2020-06-19 15:53:05.238523852,0,69,0.07814197925481348,0
2020-01-08 00:19:26.516651665,290,106,2.024728903994308,1
2020-06-02 20:36:30.459045904,113,72,0.6508179693883437,0
2021-08-11 16:41:54.491449144,3,75,4.07048503483618,0
2020-05-08 13:56:26.138613860,0,60,0.2863615922559178,0
2021-01-22 08:23:45.742574256,495,69,2.299891567556329,1
2023-02-07 16:52:42.556255616,0,78,0.409557999250982,0
2020-12-22 08:57:53.627362736,0,75,0.4107842504868991,0
2021-12-20 11:14:25.166516648,0,64,0.3768229902995877,0
2020-08-02 08:24:11.665166516,464,91,2.195504028746554,1
2022-12-01 11:13:33.321332128,0,68,0.19584656499561842,0
2022-01-05 16:29:22.736273624,255,105,3.4641786707129576,1
2020-12-22 15:58:42.232223220,158,95,3.542807842909752,1
2022-08-15 15:14:38.127812768,357,76,4.554985111220323,1
2020-02-03 14:33:09.558955895,443,105,2.0241606699261268,1
2020-07-11 20:54:39.207920790,0,68,0.0068878929762132834,0
2020-01-06 23:46:36.399639963,475,74,1.1482233899507337,1
2020-04-23 12:44:42.988298830,488,82,4.7691698593747915,1
2023-07-31 17:25:06.750675056,0,70,0.37598291669660516,0
2023-05-12 22:43:57.623762368,204,100,1.7183228066198857,1
2020-09-09 15:10:18.901890188,324,73,0.23747112341161114,0
2021-07-25 07:23:42.502250224,0,69,0.45882664795743333,0
2020-03-25 14:24:31.107110711,0,66,0.010206725342564671,0
2023-12-23 12:36:30.459045888,0,78,0.1590859704363557,0
2022-05-03 03:55:01.890189008,33,96,2.892982348397732,1
2023-04-23 12:20:05.400540048,0,65,0.3212301672341472,0
2022-11-28 23:36:40.180018000,462,107,1.443334138340831,1
2020-08-05 20:33:54.923492348,81,66,4.237280092816762,0
2023-08-23 22:59:30.837083696,239,110,3.568465235728394,1
2022-03-30 16:52:16.633663360,0,67,0.23712375770013477,0
2020-01-09 21:54:42.448244824,0,68,0.2726836263346911,0
2022-03-10 09:25:58.595859584,251,100,2.7369857381694684,1
2021-07-24 13:51:40.990099008,346,87,0.7872566682313259,1
2022-08-12 06:35:19.171917184,462,103,4.392952121879198,1
2020-02-28 17:42:49.576957695,244,98,1.2983772779447462,0
2020-02-18 12:14:28.406840684,0,75,0.2697973268675144,0
2020-10-31 12:04:06.264626460,450,63,4.705724736019399,1
2023-10-28 10:00:58.325832576,1,119,3.501050074951113,1
2020-01-24 23:06:25.598559855,0,78,0.47870774325910087,0
2021-10-01 20:03:40.342034200,312,105,0.26180187097203766,1
2021-01-31 16:49:41.098109808,0,69,0.42116380363016487,0
2023-07-27 18:44:10.585058496,397,102,1.301094661624285,1
2022-12-09 08:35:25.652565248,6,118,3.453218065697505,1
2022-03-07 18:18:41.152115208,397,88,1.7273088653163937,1
2022-10-26 12:33:54.923492336,469,92,0.6398073080091288,1
2020-07-13 22:00:19.441944194,62,98,4.982770540879405,1
2023-06-24 21:43:02.538253824,125,107,0.7674427856487887,0
2020-08-30 09:41:57.731773176,189,61,2.611068398138623,0
2021-06-06 19:09:14.095409536,46,112,4.769826166626371,1
2020-04-20 00:34:59.729972996,419,106,2.97006350454042,1
2022-08-20 00:26:47.200720064,279,95,1.9472558924596184,1
2020-04-13 03:45:57.515751575,120,88,1.118862845426033,1
2021-03-16 09:20:47.524752472,196,71,0.20963177188991766,0
2023-06-04 10:46:20.198019792,307,97,2.454607892391456,1
2023-12-13 21:09:46.498649856,0,68,0.2863312045603205,0
2023-11-01 01:41:05.886588656,0,63,0.2772838951845097,0
2023-07-28 12:16:12.097209712,0,71,0.11043481505322761,0
2023-10-28 06:30:34.023402336,0,76,0.17117320697797567,0
2023-08-05 13:08:28.730873072,311,62,4.882353364240996,1
2020-09-24 23:22:50.657065704,9,62,4.441525761483237,1
2021-03-13 18:13:30.081008096,0,79,0.1143525685750637,0
2022-03-03 23:08:09.288928888,0,76,0.061814826302709236,0
2021-07-20 18:41:09.126912688,0,68,0.10166064530408825,0
2022-11-11 14:18:28.190819072,53,114,4.557946938363652,1
2022-01-12 09:48:00.648064800,0,79,0.1227771250096959,0
2023-08-24 16:31:32.349234912,314,67,3.929358320332949,1
2022-11-24 10:54:06.804680464,0,61,0.35815523696928564,0
2022-02-28 00:27:13.123312328,0,78,0.4581112960148882,0
2022-02-27 06:55:11.611161112,129,70,0.39407319572017097,0
2023-10-09 10:08:19.009900976,478,64,4.888145491513715,1
2020-11-24 04:09:43.258325832,0,63,0.272731450479311,0
2020-05-02 00:08:12.529252924,260,93,4.228813230589023,1
2023-05-11 11:39:54.599459936,269,73,0.9967973478901238,0
2023-08-14 04:02:22.574257424,145,65,4.226582397995929,1
2020-03-04 02:54:58.649864986,79,115,1.5728112023076624,1
2021-05-08 13:48:13.609360936,0,68,0.36233338483358646,0
2022-09-23 01:31:09.666966688,134,101,0.8578747188156799,1
2023-04-03 01:23:23.060306016,293,118,1.8636571397439372,1
2023-11-06 18:26:53.681368128,0,73,0.09059802692267266,0
2022-06-05 07:56:58.541854176,321,86,0.707906759565271,1
2020-06-23 07:33:12.799279926,107,75,2.986454997806031,0
2022-10-10 03:48:33.051305120,316,64,2.547647233154139,1
2022-03-08 22:21:55.571557152,0,71,0.31766019534279827,0
2021-03-24 17:13:52.763276328,441,104,4.501699819371475,1
2021-03-20 18:32:56.597659760,351,114,4.614905663670738,1
2021-04-21 18:31:38.829882984,0,69,0.046526651546865194,0
2021-02-02 17:55:21.332133212,18,93,1.5212664170488104,1
2021-05-16 14:40:30.243024296,237,106,3.414909961634884,1
2020-03-04 06:25:22.952295229,0,62,0.47019821628708597,0
2021-04-23 02:05:17.551755176,125,108,3.2222618208236993,1
2022-10-19 22:45:41.314131408,0,61,0.14344094889667536,0
2023-11-22 02:39:25.436543648,473,112,2.0711450780292804,1
2020-01-16 04:42:07.452745274,152,76,0.22433731531299905,0
2021-04-29 08:52:42.556255624,455,85,1.1777333688183222,1
2020-08-29 23:10:44.824482448,270,96,0.41157649143664377,1
2020-08-11 23:50:55.625562556,0,74,0.38498632297582636,0
2021-11-14 19:35:35.373537352,0,76,0.05362597841173555,0
2023-07-11 16:59:37.317731760,252,114,0.504157394311377,0
2023-08-08 07:46:10.477047696,190,86,2.125331650755305,1
2022-08-25 13:42:10.693069296,393,68,4.017870426919364,1
2020-07-29 20:14:28.406840684,340,83,0.29569706007796126,1
2020-02-01 06:26:40.720072007,46,116,1.0809266618933389,1
2022-02-21 14:09:23.816381632,0,74,0.3493627487609037,0
2023-09-08 21:13:39.801980192,94,118,2.606988439513392,1
2022-07-12 17:40:39.963996400,302,80,1.6568552314300011,1
2021-12-29 23:10:44.824482440,381,72,1.279694788383131,1
2020-07-26 08:04:45.148514850,452,88,0.5792601915068379,1
2023-10-22 10:14:21.926192608,245,62,3.1468983480845236,0
2023-06-11 11:05:46.714671456,112,89,3.9924588527652722,1
2020-01-27 10:43:18.739873987,0,68,0.13792506257461024,0
2021-09-27 21:22:44.176417640,100,100,2.5396663358603133,1
2023-06-25 04:43:51.143114304,475,110,2.6118197392095137,1
2020-12-23 09:30:43.744374436,0,63,0.31497003946152147,0
2022-02-16 11:25:13.231323128,0,71,0.0653710030512335,0
2023-03-21 11:48:33.051305120,0,71,0.3523699953554154,0
2022-04-10 12:22:15.013501344,0,65,0.3997973104146017,0
2021-05-31 01:50:36.183618360,180,65,0.3640773478921111,0
2023-04-19 13:39:09.234923488,34,105,0.6290873395741853,0
2023-03-11 09:50:36.183618352,365,115,3.2227779998217314,1
2021-06-24 07:57:50.387038704,263,87,3.5637637759684786,1
2020-01-11 05:28:21.170117011,97,110,4.845009370710765,1
2020-03-20 11:40:20.522052205,116,77,3.8135336161164184,0
2020-06-24 22:07:40.126012600,419,66,3.2346334898284272,1
2021-03-25 17:46:42.880288024,0,75,0.3546336023605671,0
2023-08-23 12:28:17.929792976,0,78,0.17449546349486156,0
2023-08-25 13:33:58.163816368,295,95,0.6114813317976531,0
2023-11-15 09:20:47.524752464,67,112,4.114408927703938,1
2022-06-21 23:43:09.018901888,146,107,0.12680888580364091,1
2023-05-01 23:43:34.941494144,150,71,1.1366161254474032,0
2021-09-17 22:55:11.611161112,128,62,2.4959176222754427,1
2021-08-08 11:32:59.837983792,430,91,0.14792091819006925,1
2023-06-27 02:19:07.074707456,419,76,4.505176251592387,1
2020-05-08 03:25:13.231323132,342,75,2.65428158699867,1
2023-03-23 16:24:37.587758768,465,81,0.45337325306474496,1
2020-01-29 15:19:23.276327632,23,100,0.9658260556088549,0
2023-11-25 00:47:31.485148512,412,114,3.231363590079569,1
2021-08-08 22:04:12.745274520,0,72,0.09596449344391728,0
2023-12-26 14:15:00.810080992,422,113,1.4470876171020013,1
2021-01-10 15:51:21.548154812,369,83,3.255628724761622,1
2021-07-02 08:50:07.020702064,334,65,0.7454894723469746,0
2023-09-13 02:55:24.572457232,132,74,2.913389373584137,1
2023-06-14 16:14:41.368136800,0,67,0.029157832171250675,0
2023-09-30 19:14:25.166516640,333,89,0.9218344208577117,1
2022-06-18 22:04:38.667866784,15,93,0.713501799146754,1
2021-12-01 00:50:32.943294328,143,107,1.9514844118860513,1
2022-02-18 19:31:42.070207016,419,95,4.120496448167535,1
2021-03-17 20:24:50.549054904,0,60,0.33339812098309807,0
2021-02-01 03:20:54.005400536,410,61,3.116853801104486,1
2023-06-18 14:55:37.533753360,498,106,2.847854515437093,1
2022-10-07 12:41:15.607560752,385,85,4.787569821608083,1
2021-08-05 02:53:40.882088208,387,89,0.7932758498154696,1
2022-12-03 19:20:02.160216016,166,76,1.6547645257538894,0
2022-05-19 19:41:12.367236720,67,64,2.2157613672745007,0
2021-07-15 15:56:58.541854184,0,63,0.20139747035727462,0
2021-01-26 21:06:19.117911788,0,65,0.2535885803842882,0
2021-08-10 23:09:52.979297928,51,81,4.215071774224813,1
2023-06-27 09:19:55.679567952,234,111,2.9468052599803736,1
2021-04-03 15:41:25.328532848,0,71,0.017368891322971536,0
2021-09-11 02:06:09.396939688,48,115,1.5701062529169523,1
2020-02-01 20:28:17.929792979,222,102,4.399733714365642,1
2022-08-24 23:40:33.483348336,140,73,3.068994795210404,1
2023-11-04 13:50:49.144914480,478,78,0.13530327023557664,0
2022-02-08 17:33:45.202520248,417,100,1.0301368596047134,1
2021-01-06 13:40:01.080108008,49,106,3.3592098590223376,1
2021-02-23 08:22:27.974797480,335,76,2.7774674823249605,1
2020-06-30 18:23:52.223222322,306,66,1.4230360591352098,0
2020-03-02 08:50:07.020702070,222,65,4.358695439560823,0
2022-06-28 20:32:11.233123312,125,112,0.1785435485408593,0
2020-10-27 16:53:34.401440144,280,89,3.329828091535166,1
2023-05-25 22:50:00.540054000,306,115,1.4481873937591923,1
2022-07-29 02:26:01.836183616,313,92,3.0949700264450506,1
2021-05-15 00:06:02.916291624,310,84,1.8566667921367308,1
2021-10-20 23:26:43.960396032,0,68,0.32601830169682605,0
2020-06-19 08:52:16.633663366,490,88,3.9650636243968265,1
2020-02-07 02:42:52.817281728,0,79,0.28762662004655515,0
2020-03-01 15:18:05.508550855,422,101,4.796675841419593,1
2023-09-02 14:26:14.797479744,0,65,0.1283599709566649,0
2021-05-21 20:55:05.130513048,0,69,0.12720665328207925,0
2021-03-21 15:35:22.412241224,0,63,0.4423504847973529,0
2020-04-20 21:37:25.544554454,188,96,3.6088513865890475,1
2020-07-21 08:50:58.865886588,230,101,4.998281544781694,1
2020-04-05 13:24:53.789378937,111,111,2.093018086919841,1
2020-06-24 11:36:27.218721872,0,63,0.24626414101265903,0
2020-12-18 13:47:21.764176416,0,69,0.19975429664358324,0
2022-03-26 04:09:43.258325824,120,115,2.2705266161778397,1
2022-05-25 15:57:24.464446432,444,76,0.4587594391292288,0
2022-02-12 12:44:17.065706568,51,64,0.3972284014944749,0
2021-03-22 09:07:23.924392440,271,104,3.8804714310916215,1
2021-02-17 12:06:15.877587756,393,97,2.9584020976600076,1
2021-03-09 23:02:58.217821776,210,92,2.449432201448847,1
2020-02-17 22:12:51.197119711,79,93,1.8317409235433262,1
2021-09-15 21:49:31.377137712,327,83,2.713611834691274,1
2022-05-25 19:27:48.766876688,0,69,0.055619601923319884,0
2021-10-03 17:38:56.273627360,277,66,1.3849489089244271,0
2020-10-28 10:25:35.913591356,348,115,1.8242053061913677,1
2023-04-27 21:32:14.473447344,0,79,0.21599448532520932,0
2023-08-09 22:20:37.803780368,0,62,0.4957800818199104,0
2023-09-25 02:28:37.371737168,289,82,3.804370260386372,1
2022-01-25 06:23:39.261926192,161,69,0.6313794388756272,0
2021-10-09 03:23:55.463546352,405,62,0.5263653110316924,1
2020-07-06 04:08:51.413141314,494,71,0.22729612795192256,1
2021-05-09 00:19:26.516651664,466,76,4.897126979159695,1
2021-01-20 03:47:41.206120608,456,103,2.8855857861297562,1
2021-05-01 06:27:58.487848784,0,68,0.4718010478561517,0
2022-07-29 09:26:50.441044096,312,115,3.173722593616222,1
2022-01-03 04:52:29.594959488,72,113,0.47387560695685504,1
2022-12-06 03:26:30.999099904,0,77,0.37665336908820046,0
2021-07-08 12:07:07.722772272,104,87,1.1649602627296984,0
2021-01-24 02:28:37.371737172,117,103,1.0841710884649531,1
2023-04-25 02:54:32.727272720,19,70,3.9002087291838237,1
2020-07-06 07:39:15.715571556,346,71,4.192801816990088,1
2021-08-29 02:00:06.480648064,83,115,2.50946512580076,1
2020-07-18 00:11:39.909990998,36,72,0.05619491332688464,0
2020-07-28 23:12:02.592259224,499,92,2.181756619815946,1
2023-11-07 18:59:43.798379824,0,62,0.04386038750675758,0
2021-05-17 18:43:44.662466240,145,74,1.8799333453520262,0
2020-01-09 04:22:40.936093609,0,61,0.050049756423626635,0
2021-11-02 16:31:58.271827176,0,72,0.10139374912741506,0
2023-05-23 21:44:20.306030592,144,94,1.7694067567696525,1
2022-02-22 21:43:02.538253824,180,68,1.3599648813011962,0
2020-09-26 10:26:53.681368136,419,60,2.4908420784367262,1
2022-03-16 19:43:47.902790272,52,67,1.7301314201337359,0
2023-06-06 15:22:24.734473440,0,76,0.22494002270888075,0
